Indeks,Archiwum,Data,DataWejscia,DataZakonczenia,Del,Diler,FirstStanowisko,Hiden,ErrIdx,Klient,LiczbaSzklen,NipDilera,Oscieznica,Pozycja,Skanowanie,Skrzydlo,srcdoc,Stanowisko,StanowiskoPoprzednie,Sztuka,TerminRealizacji,Zakonczone,Zlecenie,ZlecenieDilera,DodOpis,optym,TerminProdukcji,Optymalizacja,DbWHOkna,KodBiura,OptSrcdoc,Vip,ObrazekOsc,ObrazekSkr,Referencja,Priorytet,IloscJedn,Idx_typu,Typ,IloscJednPoz,PozycjaLp,Country,FrameWidth,FrameHeight,SashWidth,SashHeight,Glazing,GlazingFrame,GlazingFrameColor,Color,Paczka
331530,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,1,51743,39,32,8,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,1cs0uo  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,895,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331531,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:54:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331532,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331533,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331534,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:45:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331535,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,5,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331536,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,6,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331537,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,7,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331538,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,2,4,2,51743,39,32,8,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,2uvncc  ,,3,0,306,G_K-VISION 76 76108 / 76205,0,2,,1874,2156,877,2042,33.1GNP-14Ar-4-16-33.1GNP,,,,
331539,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331540,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331541,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331542,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 08:00:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331543,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:39:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,5,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331544,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 08:00:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,6,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331545,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,7,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331546,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,3,4,0,51743,6,39,8,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,23c5e5  ,        ,,3,6,283,G_K-VISION 76 76106 / 76201,48,3,,2390,2156,0,0,40 mm be stiklopaketo,,,Balta / Balta (Juoda tarpine),
331547,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,1,51743,39,32,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,1knlxc  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,4,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331548,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:57:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,1,51743,39,32,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,1knlxc  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,4,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331549,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:57:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,1,51743,39,32,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,1knlxc  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,4,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331550,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,1,51743,39,32,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,1knlxc  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,4,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331551,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,1,51743,39,32,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,68hy1k  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,5,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331552,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,1,51743,39,32,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,68hy1k  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,5,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331553,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 09:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,1,51743,39,32,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,68hy1k  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,5,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331554,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:49:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,1,51743,39,32,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,68hy1k  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,5,,2382,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331555,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 09:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,6,4,1,51743,39,32,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,13g6sv  ,88kxso  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,6,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331556,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 09:54:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,6,4,1,51743,39,32,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,13g6sv  ,88kxso  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,6,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331557,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:57:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,6,4,1,51743,39,32,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,13g6sv  ,88kxso  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,6,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331558,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,6,4,1,51743,39,32,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,13g6sv  ,88kxso  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,6,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331559,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:10:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,7,4,1,51743,39,32,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,j5pmm   ,2gyalm  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,7,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331560,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,7,4,1,51743,39,32,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,j5pmm   ,2gyalm  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,7,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331561,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,7,4,1,51743,39,32,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,j5pmm   ,2gyalm  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,7,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331562,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:49:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,7,4,1,51743,39,32,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,j5pmm   ,2gyalm  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,7,,2272,1695,683,1591,33.1GNP-14Ar-4-16-33.1GNP,,,,
331563,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:54:00.000,0,WDX_EXPORT,28,0,1793,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331564,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,1799,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331565,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:58:00.000,0,WDX_EXPORT,28,0,1797,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331566,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:45:00.000,0,WDX_EXPORT,28,0,1796,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331567,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,1798,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,5,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331568,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,6,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331569,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,1795,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,7,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331570,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-01 11:55:00.000,0,WDX_EXPORT,28,0,1792,Dekker KozijnProjecten B.V.,0,WDX_EXPORT,1,2,4,0,51743,6,39,8,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,1gp3ow  ,        ,,3,10,306,G_K-VISION 76 76108 / 76205,84,2,,1874,2156,0,0,,,,Balta / Balta (Juoda tarpine),
331571,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,0,51743,6,39,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,4,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331572,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:57:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,0,51743,6,39,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,4,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331573,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:57:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,0,51743,6,39,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,4,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331574,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,4,4,0,51743,6,39,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4x8u60  ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,4,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331575,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 07:59:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,0,51743,6,39,1,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,5,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331576,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 13:48:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,0,51743,6,39,2,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,5,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331577,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 09:55:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,0,51743,6,39,3,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,5,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
331578,0,2022-07-04 15:08:00.000,2022-06-22 16:55:00.000,2022-07-04 10:49:00.000,0,WDX_EXPORT,28,0,0,Dekker KozijnProjecten B.V.,1,WDX_EXPORT,1,5,4,0,51743,6,39,4,2022-06-22 00:00:00.000,1,HO198077:17              ,HO198077:17,,20038,2022-07-01 00:00:00.000,OPT/198077-17,5,WDX_EXPORT,53278,0,4obxc   ,        ,,3,4,283,G_K-VISION 76 76106 / 76201,18,5,,2382,1695,0,0,4GNP-14Ar-4-16Ar-44.2GNP,,,Balta / Balta (Juoda tarpine),
